Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad,Age_equal_depth,Height_equal_depth,Weight_equal_depth
Male,0.15310961702127662,0.37735849056603765,0.3691967089552239,yes,yes,2.4277,1.001633,Sometimes,no,3.0,no,1.172641,1.0,no,Public_Transportation,Obesity_Type_I,1,1,2
Female,0.1829058723404255,0.3774566037735849,0.36024292537313435,yes,yes,2.87599,1.2919,Sometimes,no,2.777712,no,0.432813,1.0,no,Public_Transportation,Obesity_Type_I,1,1,2
Female,0.19148936170212766,0.3663415094339624,0.3383612388059702,yes,yes,2.177243,3.0,Sometimes,no,2.715572,no,2.230109,0.070897,no,Public_Transportation,Obesity_Type_I,2,1,2
Female,0.49694229787234045,0.20660188679245284,0.2855830597014925,yes,yes,2.0,3.0,Sometimes,no,1.630528,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_I,3,0,1
Male,0.18626906382978725,0.5362962264150943,0.41791044776119396,yes,yes,2.0,3.0,Sometimes,no,2.287248,no,2.669179,1.237867,no,Public_Transportation,Obesity_Type_I,1,2,2
Male,0.19687034042553192,0.614745283018868,0.43890315671641794,yes,yes,2.0,3.0,Sometimes,no,3.0,no,3.0,2.0,no,Public_Transportation,Obesity_Type_I,2,3,2
Female,0.17075400000000002,0.35929433962264135,0.36077728358208955,yes,yes,3.0,1.0,Sometimes,no,3.0,no,1.280924,1.77795,no,Public_Transportation,Obesity_Type_I,1,1,2
Female,0.08695259574468084,0.37735849056603765,0.3219165671641791,yes,yes,3.0,3.0,Sometimes,no,1.0,no,1.02975,1.350099,Sometimes,Public_Transportation,Obesity_Type_I,0,1,1
Male,0.2551998510638298,0.5723037735849057,0.5149165298507461,yes,yes,3.0,3.0,Sometimes,no,1.776991,no,1.757724,0.0,Sometimes,Automobile,Obesity_Type_I,2,2,3
Female,0.5706705319148936,0.19438867924528314,0.2891431343283582,yes,yes,2.0,3.0,Sometimes,no,1.406115,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_I,3,0,1
Male,0.19148936170212766,0.48400943396226426,0.38432876865671645,yes,yes,2.0,3.0,Sometimes,no,1.530493,no,0.967627,1.0,no,Public_Transportation,Obesity_Type_I,2,2,2
Female,0.509688744680851,0.20876981132075478,0.3059701492537313,yes,yes,2.846452,1.139317,Sometimes,no,1.459511,no,1.71807,0.0,Sometimes,Automobile,Obesity_Type_I,3,0,1
Male,0.3684168723404255,0.4214188679245283,0.38059701492537307,yes,yes,2.19011,2.029858,Sometimes,no,2.348981,no,1.946907,0.0,Sometimes,Automobile,Obesity_Type_I,3,1,2
Male,0.18428842553191493,0.39683773584905646,0.4118594552238805,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.105936,no,Public_Transportation,Obesity_Type_I,1,1,2
Male,0.5599529148936171,0.6345622641509436,0.4436366492537313,yes,yes,2.0,3.0,Sometimes,no,2.680292,no,1.549693,0.522259,Sometimes,Automobile,Obesity_Type_I,3,3,2
Male,0.1992691276595745,0.5805490566037732,0.4206104104477612,yes,yes,2.0,3.0,Sometimes,no,3.0,no,3.0,2.0,no,Public_Transportation,Obesity_Type_I,2,2,2
Male,0.16428234042553191,0.49464716981132106,0.44552217164179103,yes,yes,2.0,2.977543,Sometimes,no,2.205977,no,2.698874,2.0,no,Public_Transportation,Obesity_Type_I,1,2,2
Male,0.4550955531914893,0.6226415094339623,0.46154947761194026,yes,yes,2.069267,1.476204,Sometimes,no,3.0,no,2.05252,0.092736,Frequently,Automobile,Obesity_Type_I,3,3,2
Female,0.1715204468085107,0.28301886792452846,0.3211964029850746,yes,yes,1.362441,2.57038,Sometimes,no,2.166228,no,2.232851,1.281141,no,Public_Transportation,Obesity_Type_I,1,0,1
Female,0.19148936170212766,0.30343396226415065,0.32487308955223876,yes,yes,2.09663,2.879541,Sometimes,no,2.432967,no,1.887012,0.0,no,Public_Transportation,Obesity_Type_I,2,0,1
Female,0.19148936170212766,0.40603584905660384,0.32948619402985074,yes,yes,2.928234,1.458507,Sometimes,no,2.777379,no,0.354541,1.707018,no,Public_Transportation,Obesity_Type_I,2,1,2
Female,0.5734381063829788,0.1738150943396226,0.3059701492537313,yes,yes,2.0,1.105617,Sometimes,no,1.372811,no,1.629432,0.0,Sometimes,Automobile,Obesity_Type_I,3,0,1
Female,0.5348007234042553,0.10918301886792481,0.3029073134328358,yes,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_I,3,0,1
Male,0.2610983191489361,0.3980283018867925,0.38059701492537307,yes,yes,2.0,3.0,Sometimes,no,3.0,no,0.669278,0.505266,Sometimes,Automobile,Obesity_Type_I,3,1,2
Female,0.20806882978723407,0.19457924528301884,0.291044776119403,yes,yes,2.0,1.0,Sometimes,no,2.0,no,0.827502,0.0,no,Public_Transportation,Obesity_Type_I,2,0,1
Male,0.14014846808510634,0.626324528301887,0.4769448731343284,yes,yes,2.0,3.0,Sometimes,no,1.689793,no,1.464204,0.0,no,Public_Transportation,Obesity_Type_I,1,3,2
Male,0.16318038297872345,0.5660377358490565,0.4323899626865671,yes,yes,2.0,3.0,Sometimes,no,2.771469,no,2.359339,1.206251,no,Public_Transportation,Obesity_Type_I,1,2,2
Female,0.19148936170212766,0.3129320754716982,0.3105621268656716,yes,yes,2.0,1.0,Sometimes,no,2.0,no,0.026142,0.0,no,Public_Transportation,Obesity_Type_I,2,0,1
Male,0.14523323404255323,0.6478830188679243,0.4974256492537313,yes,yes,2.0,3.0,Sometimes,no,1.155384,no,0.003938,0.526999,Sometimes,Public_Transportation,Obesity_Type_I,1,3,2
Male,0.08889410638297873,0.7637358490566042,0.5654838805970148,yes,yes,2.0,1.854536,Sometimes,no,2.160169,no,1.0,2.0,Sometimes,Public_Transportation,Obesity_Type_I,0,3,3
Female,0.08510638297872342,0.4445905660377356,0.3808408283582089,yes,yes,2.496455,3.0,Sometimes,no,1.850344,no,1.066101,0.732265,Sometimes,Public_Transportation,Obesity_Type_I,0,1,2
Female,0.09080204255319152,0.48366603773584904,0.4055883805970149,yes,yes,1.70825,3.0,Sometimes,no,1.0,no,0.899864,1.0,Sometimes,Public_Transportation,Obesity_Type_I,0,2,2
Male,0.19148936170212766,0.6441792452830191,0.4935677089552239,yes,yes,2.262171,3.0,Sometimes,no,2.03415,no,0.317363,0.508663,Sometimes,Public_Transportation,Obesity_Type_I,2,3,2
Male,0.19148936170212766,0.5730490566037738,0.5036672388059702,yes,yes,2.740633,3.0,Sometimes,no,2.081005,no,0.650235,0.76906,Sometimes,Public_Transportation,Obesity_Type_I,2,2,2
Male,0.14863617021276598,0.6235905660377359,0.47902635820895517,yes,yes,2.0,3.0,Sometimes,no,1.608128,no,0.478134,0.0,no,Public_Transportation,Obesity_Type_I,1,3,2
Male,0.15967963829787235,0.6978622641509431,0.5002870746268655,yes,yes,2.0,3.0,Sometimes,no,2.715252,no,0.0,0.621605,no,Public_Transportation,Obesity_Type_I,1,3,2
Male,0.08510638297872342,0.6437245283018869,0.5220940298507462,yes,yes,2.0,1.08687,Sometimes,no,2.279124,no,1.0,1.609773,no,Public_Transportation,Obesity_Type_I,0,3,3
Male,0.08510638297872342,0.6998679245283017,0.520462723880597,yes,yes,2.0,1.25535,Sometimes,no,2.497065,no,1.0,1.441605,no,Public_Transportation,Obesity_Type_I,0,3,3
Female,0.11580134042553192,0.33549433962264175,0.3208955223880597,yes,yes,1.081585,2.870661,Sometimes,no,1.11756,no,0.0,1.616826,Sometimes,Public_Transportation,Obesity_Type_I,0,0,1
Female,0.18861740425531914,0.34361886792452845,0.3208955223880597,yes,yes,2.587789,1.482103,Sometimes,no,1.911664,no,0.0,0.128681,Sometimes,Public_Transportation,Obesity_Type_I,2,1,1
Male,0.1691186595744681,0.6105547169811318,0.4925432014925372,yes,yes,2.252653,3.0,Sometimes,no,2.962371,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I,1,3,2
Male,0.15350248936170213,0.9064452830188676,0.5937351417910448,yes,yes,2.0,3.0,Sometimes,no,3.0,no,0.732186,1.0,Sometimes,Public_Transportation,Obesity_Type_I,1,3,3
Male,0.1761246595744681,0.9385018867924528,0.5812918283582089,yes,yes,2.0,3.0,Sometimes,no,3.0,no,0.975187,1.0,Sometimes,Public_Transportation,Obesity_Type_I,1,3,3
Female,0.5070840212765957,0.3035226415094341,0.3059701492537313,yes,yes,2.036613,1.81698,Sometimes,no,1.93059,no,1.851404,0.0,Sometimes,Automobile,Obesity_Type_I,3,0,1
Female,0.5028035957446808,0.1192490566037736,0.2717212462686566,yes,yes,2.0,2.582591,Sometimes,no,1.535134,no,1.88452,0.0,Sometimes,Automobile,Obesity_Type_I,3,0,1
Male,0.07816808510638296,0.5442735849056604,0.4342199552238805,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.233314,no,Public_Transportation,Obesity_Type_I,0,2,2
Female,0.5005223617021277,0.2224811320754716,0.2770879402985074,yes,yes,2.0,3.0,Sometimes,no,2.102976,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_I,3,0,1
Female,0.6278866382978723,0.2595207547169811,0.2770605373134329,yes,yes,2.0,3.0,Sometimes,no,2.091934,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_I,3,0,1
Male,0.08510638297872342,0.6988396226415095,0.517873171641791,yes,yes,2.0,2.164839,Sometimes,no,2.094479,no,1.0,0.676557,Sometimes,Public_Transportation,Obesity_Type_I,0,3,3
Male,0.08510638297872342,0.6457339622641509,0.5167490970149253,yes,yes,2.0,2.141839,Sometimes,no,2.939847,no,1.0,0.103056,Sometimes,Public_Transportation,Obesity_Type_I,0,3,3
Male,0.329921,0.7112641509433963,0.5205335970149254,yes,yes,2.0,2.877583,Sometimes,no,2.358038,no,0.877295,1.817146,Sometimes,Automobile,Obesity_Type_I,3,3,3
Female,0.08510638297872342,0.4152037735849059,0.35255730597014917,yes,yes,2.609123,3.0,Sometimes,no,1.955053,no,1.186013,0.0,no,Public_Transportation,Obesity_Type_I,0,1,2
Male,0.22836825531914895,0.3573264150943398,0.39005288805970145,yes,yes,1.036159,3.0,Sometimes,no,1.0,no,0.344013,0.329367,Sometimes,Automobile,Obesity_Type_I,2,1,2
Male,0.3191489361702128,0.4394641509433965,0.3805348582089552,yes,yes,1.851262,3.0,Sometimes,no,2.11267,no,0.388269,0.0,Sometimes,Automobile,Obesity_Type_I,3,1,2
Female,0.08510638297872342,0.3006056603773586,0.3395011641791044,yes,yes,2.0,3.0,Sometimes,no,1.051735,no,1.0,0.0,no,Public_Transportation,Obesity_Type_I,0,0,2
Male,0.15102202127659575,0.453654716981132,0.42811027611940294,yes,yes,2.0,2.95833,Sometimes,no,2.0,no,0.0,1.595306,no,Public_Transportation,Obesity_Type_I,1,1,2
Male,0.1082892553191489,0.4720075471698113,0.44928876865671635,yes,yes,2.0,2.119826,Sometimes,no,2.0,no,0.0,1.882539,no,Public_Transportation,Obesity_Type_I,0,1,2
Female,0.09175882978723404,0.28441509433962286,0.3227599328358209,yes,yes,2.501236,3.0,Sometimes,no,1.220331,no,0.245003,0.537202,no,Public_Transportation,Obesity_Type_I,0,0,1
Male,0.09063997872340429,0.6638641509433962,0.4906112985074626,yes,yes,2.0,3.0,Sometimes,no,3.0,no,1.783858,0.0,no,Public_Transportation,Obesity_Type_I,0,3,2
Male,0.2554105106382979,0.7448132075471698,0.4927299104477612,yes,yes,3.0,3.0,Sometimes,no,2.925029,no,2.0,1.758865,Sometimes,Public_Transportation,Obesity_Type_I,3,3,2
Male,0.25520736170212766,0.6822679245283019,0.5003144925373133,yes,yes,3.0,3.0,Sometimes,no,2.858171,no,1.813318,0.680215,Sometimes,Public_Transportation,Obesity_Type_I,2,3,2
Male,0.4835450425531914,0.6368320754716978,0.45988472388059703,yes,yes,2.031185,2.992606,Sometimes,no,2.852254,no,2.00123,0.36037,Frequently,Automobile,Obesity_Type_I,3,3,2
Male,0.5169629574468084,0.6398283018867925,0.4557184179104477,yes,yes,2.014194,2.050121,Sometimes,no,2.184707,no,2.000561,0.853891,Frequently,Automobile,Obesity_Type_I,3,3,2
Female,0.3439022978723404,0.15729056603773595,0.2912715149253731,yes,yes,2.028225,1.923607,Sometimes,no,1.798917,no,0.0,0.0,no,Public_Transportation,Obesity_Type_I,3,0,1
Female,0.31425614893617027,0.24690188679245306,0.30383202985074625,yes,yes,2.0,1.0,Sometimes,no,2.0,no,0.005405,0.0,no,Public_Transportation,Obesity_Type_I,3,0,1
Female,0.602920914893617,0.37054716981132074,0.3555213507462686,yes,yes,2.81646,2.27374,Sometimes,no,1.722063,no,0.0,0.0,no,Automobile,Obesity_Type_I,3,1,2
Female,0.7081568936170213,0.3656339622641509,0.3207368880597014,yes,yes,2.037585,1.418985,Sometimes,no,1.827351,no,0.0,0.0,no,Automobile,Obesity_Type_I,3,1,1
Female,0.18125078723404253,0.34781509433962254,0.3239886343283583,yes,yes,1.853314,1.320768,Sometimes,no,2.135552,no,0.248034,1.727828,Sometimes,Public_Transportation,Obesity_Type_I,1,1,1
Female,0.18800670212765958,0.29225094339622615,0.3208955223880597,yes,yes,1.00876,1.0,Sometimes,no,2.0,no,0.0,0.585912,Sometimes,Public_Transportation,Obesity_Type_I,2,0,1
Male,0.19148936170212766,0.38671886792452836,0.4163476044776118,yes,yes,2.0,3.0,Sometimes,no,1.490613,no,0.654316,1.0,no,Public_Transportation,Obesity_Type_I,2,1,2
Male,0.1909686382978723,0.475445283018868,0.41791044776119396,yes,yes,2.0,3.0,Sometimes,no,2.02127,no,1.814869,1.066603,no,Public_Transportation,Obesity_Type_I,2,2,2
Male,0.18554146808510635,0.37735849056603765,0.37417320149253724,yes,yes,2.103335,2.964024,Sometimes,no,3.0,no,0.632947,1.0,no,Public_Transportation,Obesity_Type_I,1,1,2
Male,0.21037380851063825,0.39244339622641533,0.38059701492537307,yes,yes,2.0,3.0,Sometimes,no,3.0,no,0.603638,0.969085,no,Public_Transportation,Obesity_Type_I,2,1,2
Female,0.19148936170212766,0.3484679245283018,0.32558208955223883,yes,yes,2.060922,2.933409,Sometimes,no,2.235282,no,0.380633,0.0026,no,Public_Transportation,Obesity_Type_I,2,1,1
Female,0.19148936170212766,0.3361660377358491,0.33953716417910446,yes,yes,2.058687,2.962004,Sometimes,no,2.010596,no,0.851059,0.630866,no,Public_Transportation,Obesity_Type_I,2,0,2
Female,0.5138052127659575,0.20341132075471702,0.30344547014925366,yes,yes,2.0,3.0,Sometimes,no,1.274774,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_I,3,0,1
Female,0.5099027659574468,0.20792264150943396,0.3059701492537313,yes,yes,2.533605,1.271624,Sometimes,no,1.893691,no,1.296535,0.0,Sometimes,Automobile,Obesity_Type_I,3,0,1
Male,0.1866300425531915,0.5667622641509431,0.4203304626865671,yes,yes,2.0,3.0,Sometimes,no,3.0,no,3.0,2.0,no,Public_Transportation,Obesity_Type_I,1,2,2
Male,0.1826036382978723,0.5718509433962264,0.4199185746268656,yes,yes,2.0,3.0,Sometimes,no,3.0,no,3.0,2.0,no,Public_Transportation,Obesity_Type_I,1,2,2
Female,0.14910746808510633,0.37735849056603765,0.366616,yes,yes,2.457547,1.00061,Sometimes,no,3.0,no,1.361533,1.0,no,Public_Transportation,Obesity_Type_I,1,1,2
Female,0.18278778723404254,0.37738113207547164,0.3632548805970149,yes,yes,2.983851,1.068443,Sometimes,no,2.854161,no,1.103209,1.0,no,Public_Transportation,Obesity_Type_I,1,1,2
Female,0.04530380851063831,0.37735849056603765,0.347637947761194,yes,yes,2.954996,3.0,Sometimes,no,1.0,no,2.091862,1.06053,no,Public_Transportation,Obesity_Type_I,0,1,2
Female,0.06199661702127662,0.3487396226415096,0.3492821567164179,yes,yes,2.061969,3.0,Sometimes,no,1.229171,no,2.392047,1.256119,no,Public_Transportation,Obesity_Type_I,0,1,2
Male,0.32848489361702127,0.6040113207547173,0.5194232462686568,yes,yes,3.0,3.0,Sometimes,no,1.163264,no,1.866023,1.604608,Sometimes,Automobile,Obesity_Type_I,3,3,3
Male,0.3379000212765958,0.5814886792452829,0.5203126343283582,yes,yes,3.0,3.0,Sometimes,no,1.271178,no,1.944728,0.0,Sometimes,Automobile,Obesity_Type_I,3,2,3
Female,0.629617,0.27389622641509437,0.28622943283582086,yes,yes,2.0,3.0,Sometimes,no,2.117346,no,0.0,0.0,no,Automobile,Obesity_Type_I,3,0,1
Female,0.5743229574468085,0.22218113207547185,0.30219123880597015,yes,yes,2.0,3.0,Sometimes,no,2.952506,no,0.0,0.0,no,Automobile,Obesity_Type_I,3,0,1
Male,0.1901297446808511,0.4770283018867927,0.4077486417910447,yes,yes,2.0,3.0,Sometimes,no,1.746197,no,0.455216,0.335158,no,Public_Transportation,Obesity_Type_I,2,2,2
Male,0.19148936170212766,0.5389792452830191,0.40618809701492536,yes,yes,2.0,3.0,Sometimes,no,1.249307,no,0.973465,1.0,no,Public_Transportation,Obesity_Type_I,2,2,2
Female,0.5020841063829786,0.33775471698113213,0.3059701492537313,yes,yes,2.450784,2.952821,Sometimes,no,1.335192,no,0.180276,0.0,Sometimes,Automobile,Obesity_Type_I,3,0,1
Female,0.5006822553191489,0.31204716981132075,0.3059701492537313,yes,yes,2.972426,3.0,Sometimes,no,1.636326,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_I,3,0,1
Male,0.37510753191489365,0.4183113207547171,0.38059701492537307,yes,yes,2.467002,1.851088,Sometimes,no,2.104054,no,1.991565,0.0,Sometimes,Automobile,Obesity_Type_I,3,1,2
Male,0.37534214893617024,0.42753773584905685,0.3805508358208955,yes,yes,2.934671,2.119682,Sometimes,no,2.041462,no,0.578074,0.0,Sometimes,Automobile,Obesity_Type_I,3,1,2
Male,0.1674996595744681,0.4716943396226414,0.42212259701492544,yes,yes,2.0,2.970675,Sometimes,no,2.0,no,0.0,0.169294,no,Public_Transportation,Obesity_Type_I,1,1,2
Male,0.1666998723404255,0.5146886792452832,0.41115062686567166,yes,yes,2.0,2.966803,Sometimes,no,2.0,no,0.0,1.281541,no,Public_Transportation,Obesity_Type_I,1,2,2
Male,0.46859514893617027,0.41635283018867897,0.38489502985074625,yes,yes,2.903545,1.508685,Sometimes,no,2.450069,no,1.45473,0.0,Sometimes,Automobile,Obesity_Type_I,3,1,2
Male,0.5458842340425533,0.6414943396226418,0.4404609402985074,yes,yes,2.043359,2.209314,Sometimes,no,2.785804,no,1.259613,0.669616,Sometimes,Automobile,Obesity_Type_I,3,3,2
Male,0.2166998085106383,0.6015735849056605,0.43619211194029844,yes,yes,2.0,3.0,Sometimes,no,2.973729,no,2.491642,1.36595,no,Public_Transportation,Obesity_Type_I,2,3,2
Male,0.19653834042553192,0.5868075471698111,0.4390249552238806,yes,yes,2.0,3.0,Sometimes,no,2.988771,no,2.429923,1.978043,no,Public_Transportation,Obesity_Type_I,2,2,2
Male,0.4536619574468085,0.6226415094339623,0.4721339925373134,yes,yes,2.787589,1.114564,Sometimes,no,3.0,no,2.710338,0.572185,Sometimes,Automobile,Obesity_Type_I,3,3,2
Male,0.3699570638297872,0.6796509433962261,0.49443547761194034,yes,yes,2.39728,2.036794,Sometimes,no,2.659419,no,1.062011,1.771135,Sometimes,Automobile,Obesity_Type_I,3,3,2
Female,0.19148936170212766,0.298998113207547,0.32802086567164174,yes,yes,2.150054,2.988539,Sometimes,no,2.768325,no,2.08515,0.0,no,Public_Transportation,Obesity_Type_I,2,0,1
Female,0.19148936170212766,0.3402962264150946,0.32911268656716414,yes,yes,2.977585,1.630506,Sometimes,no,2.839319,no,1.091474,0.889517,no,Public_Transportation,Obesity_Type_I,2,1,2
Female,0.1846692340425532,0.33633962264150963,0.3281189328358209,yes,yes,2.274491,1.0,Sometimes,no,2.2695,no,0.946461,1.73107,Sometimes,Public_Transportation,Obesity_Type_I,1,0,1
Female,0.18044444680851068,0.2937018867924528,0.32440578358208955,yes,yes,1.557287,1.0,Sometimes,no,2.371015,no,0.288032,2.0,Sometimes,Public_Transportation,Obesity_Type_I,1,0,1
Female,0.5830608936170212,0.22259056603773608,0.3138570970149253,yes,yes,2.152264,2.977999,Sometimes,no,1.513199,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_I,3,0,1
Female,0.5681440638297872,0.185666037735849,0.3059701492537313,yes,yes,2.0,3.0,Sometimes,no,1.326165,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_I,3,0,1
Male,0.3274306170212766,0.4374622641509438,0.38059701492537307,yes,yes,2.08841,2.644692,Sometimes,no,2.773236,no,1.252472,0.0,Sometimes,Automobile,Obesity_Type_I,3,1,2
Male,0.36100887234042556,0.4498792452830189,0.38059701492537307,yes,yes,2.180047,2.733077,Sometimes,no,2.77962,no,1.454129,0.0,Sometimes,Automobile,Obesity_Type_I,3,1,2
Female,0.20157797872340422,0.23983962264150938,0.291044776119403,yes,yes,2.0,1.0,Sometimes,no,2.0,no,0.876101,0.0,no,Public_Transportation,Obesity_Type_I,2,0,1
Female,0.2195235531914893,0.25802075471698105,0.2993211119402986,yes,yes,2.0,1.0,Sometimes,no,2.0,no,0.852446,0.0,no,Public_Transportation,Obesity_Type_I,2,0,1
Male,0.06495561702127661,0.4917283018867922,0.454181,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.067491,0.894105,no,Public_Transportation,Obesity_Type_I,0,2,2
Male,0.0861472340425532,0.512045283018868,0.45097471641791037,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.579431,0.839862,no,Public_Transportation,Obesity_Type_I,0,2,2
Female,0.18883453191489358,0.32899433962264135,0.3208955223880597,yes,yes,1.826885,1.0,Sometimes,no,2.0,no,0.0,0.459274,no,Public_Transportation,Obesity_Type_I,2,0,1
Female,0.18903663829787232,0.3260132075471698,0.3208955223880597,yes,yes,1.754401,1.0,Sometimes,no,2.0,no,0.0,0.301909,no,Public_Transportation,Obesity_Type_I,2,0,1
Male,0.1006290638297872,0.7649679245283023,0.5513080820895522,yes,yes,2.0,2.427137,Sometimes,no,2.574073,no,1.0,2.0,Sometimes,Public_Transportation,Obesity_Type_I,0,3,3
Male,0.14917285106382977,0.7666320754716982,0.5909238582089551,yes,yes,2.0,3.0,Sometimes,no,3.0,no,0.788585,1.220029,Sometimes,Public_Transportation,Obesity_Type_I,1,3,3
Female,0.09794672340425531,0.43720566037735864,0.38561097761194024,yes,yes,1.524428,3.0,Sometimes,no,1.383831,no,0.130417,1.0,Sometimes,Public_Transportation,Obesity_Type_I,0,1,2
Female,0.1511926808510638,0.5148754716981134,0.4026063731343283,yes,yes,1.164062,3.0,Sometimes,no,1.157395,no,0.0,0.320851,Sometimes,Public_Transportation,Obesity_Type_I,1,2,2
